"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable perCapita DCID","Variable perCapita observation date","Variable perCapita observation metadata importName","Variable perCapita observation metadata provenanceUrl","Variable perCapita observation metadata scalingFactor","Variable perCapita observation metadata unit","Variable perCapita observation metadata unitDisplayName","Variable perCapita observation value","Variable perCapita perCapitaValue","Variable perCapita properties name","Variable properties name"
"geoId/29161","","Phelps County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2737.69,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",44549,0.06145345574535904,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29163","","Pike County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",630.77,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18495,0.034104893214382266,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29165","","Platte County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",3479.95,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",102953,0.0338013462453741,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29167","","Polk County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1587.56,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32244,0.04923582682049373,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29169","","Pulaski County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",3148.71,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",51982,0.06057308299026586,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29171","","Putnam County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",171.71,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4748,0.036164700926705984,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29173","","Ralls County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",227.87,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10233,0.022268152057070265,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29175","","Randolph County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",970.87,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",24697,0.039311252378831436,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29177","","Ray County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",921.41,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",22924,0.04019411969987786,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29179","","Reynolds County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",506.82,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6267,0.0808712302537099,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29181","","Ripley County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",407.7,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13428,0.030361930294906164,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29183","","St. Charles County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",12575.91,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",398656,0.03154576878311125,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29185","","St. Clair County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",463.51,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9431,0.04914749231258615,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29186","","Ste. Genevieve County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1420.77,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",17890,0.07941699273337059,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29187","","St. Francois County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",5172.62,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",66740,0.07750404554989511,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29189","","St. Louis County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",55003.14,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",995900,0.05522958128326137,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29195","","Saline County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",827.99,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",22907,0.036145719649015584,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29197","","Schuyler County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",152.98,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4577,0.03342363993882456,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29199","","Scotland County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",158.72,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4937,0.032149078387684826,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29201","","Scott County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1624.57,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",38596,0.04209166753031402,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29203","","Shannon County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",513.23,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8192,0.062650146484375,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29205","","Shelby County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",140.05,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6004,0.02332611592271819,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29207","","Stoddard County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1216.59,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",29288,0.041538855503960664,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29209","","Stone County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1642.98,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31729,0.05178165085568408,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29211","","Sullivan County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",231.43,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6189,0.03739376312813056,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29213","","Taney County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2626.45,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",55817,0.047054660766433165,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29215","","Texas County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1499.63,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",25560,0.05867097026604069,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29217","","Vernon County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",998.03,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20544,0.048580120716510904,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29219","","Warren County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1133.08,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",34801,0.03255883451624953,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29221","","Washington County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1917.68,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",24900,0.0770152610441767,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29223","","Wayne County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",400.53,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13079,0.030623900909855492,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29225","","Webster County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1850.2,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",39205,0.04719296008162224,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29227","","Worth County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",45.54,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2011,0.02264545002486325,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29229","","Wright County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",963.65,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18230,0.05286066922654964,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29510","","St. Louis","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",19368.23,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",303661,0.06378240867282924,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/30001","","Beaverhead County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",244.22,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9413,0.025944969722723893,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/30003","","Big Horn County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",375.48,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13305,0.02822096956031567,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
